code,nom,departement,surface_ha,foret_ha,taux_boisement,score,total_perturb_ha,taux_coupe_annuel
79016,Assais-les-Jumeaux,79,5327.85,789.082,14.811,D,35.46,0.58
79018,Aubigné,79,2961.347,1395.966,47.14,B,12.25,0.113
79019,Aubigny,79,1198.506,229.925,19.184,D,8.06,0.452
79020,Augé,79,2332.912,296.096,12.692,D,22.47,0.979
79022,Availles-Thouarsais,79,1090.221,205.363,18.837,D,5.28,0.332
79023,Avon,79,1259.892,72.47,5.752,E,0.0,0.0
79024,Azay-le-Brûlé,79,2212.589,167.884,7.588,E,5.56,0.427
79025,Azay-sur-Thouet,79,2040.258,124.326,6.094,E,21.63,2.245
79027,,,631.96,53.459,8.459,E,1290.34,311.445
79029,Beaulieu-sous-Parthenay,79,2680.781,572.771,21.366,D,45.43,1.023
79030,Beaussais-Vitré,79,2576.209,220.487,8.559,E,6.57,0.384
79031,Beauvoir-sur-Niort,79,2358.802,521.456,22.107,C,10.85,0.268
79032,Béceleuf,79,1908.912,217.618,11.4,D,12.74,0.755
79034,Bessines,79,1150.533,59.198,5.145,E,11.17,2.435
79035,,,1655.251,160.359,9.688,E,3383.81,272.277
79038,Boismé,79,3547.282,339.666,9.575,E,17.32,0.658
79040,La Boissière-en-Gâtine,79,1111.031,56.231,5.061,E,9.47,2.173
79042,Bougon,79,1194.573,45.425,3.803,E,0.0,0.0
79043,,,2674.964,338.179,12.642,E,5390.1,205.659
79045,,,826.809,37.922,4.586,E,1443.75,491.246
79046,Le Bourdet,79,827.711,34.323,4.147,E,41.76,15.699
79047,Boussais,79,2006.664,292.821,14.592,D,22.85,1.007
79048,La Crèche,79,3453.76,221.166,6.404,E,26.0,1.517
79049,Bressuire,79,18201.354,865.408,4.755,E,66.61,0.993
79050,Bretignolles,79,1308.325,69.605,5.32,E,18.8,3.485
79051,,,835.656,15.9,1.903,E,1400.94,1136.896
79054,,,1228.615,88.983,7.243,E,1788.65,259.368
79055,Brieuil-sur-Chizé,79,803.549,154.907,19.278,E,40.04,3.335
79056,Brion-près-Thouet,79,845.897,108.966,12.882,D,3.42,0.405
79057,Brioux-sur-Boutonne,79,1556.081,91.902,5.906,E,66.25,9.302
79058,Brûlain,79,2491.002,27.298,1.096,E,1.66,0.785
79059,Le Busseau,79,2780.127,183.072,6.585,E,12.26,0.864
79060,,,1449.517,331.498,22.87,E,2109.44,82.108
79061,Celles-sur-Belle,79,3759.331,332.631,8.848,E,21.01,0.815
79062,Cerizay,79,1886.634,119.295,6.323,E,4.37,0.473
79063,Val en Vignes,79,7892.858,616.39,7.809,E,22.85,0.478
79064,Fontivillié,79,1265.069,172.629,13.646,E,50.08,3.743
79066,Champdeniers,79,2172.158,150.858,6.945,E,15.63,1.337
79068,,,1914.69,294.779,15.396,E,3733.19,163.411
79069,Chanteloup,79,2069.982,130.703,6.314,E,10.83,1.069
79070,La Chapelle-Bâton,79,1694.425,328.735,19.401,E,38.33,1.504
79071,La Chapelle-Bertrand,79,1942.982,130.525,6.718,E,0.0,0.0
79074,La Chapelle-Pouilloux,79,791.938,99.093,12.513,D,8.12,1.057
79075,,,1874.696,220.74,11.775,E,3530.5,206.373
79076,La Chapelle-Saint-Laurent,79,2876.976,186.796,6.493,E,6.7,0.463
79077,Beugnon-Thireuil,79,1736.55,107.348,6.182,E,55.61,6.684
79078,Plaine-d'Argenson,79,4576.462,1056.195,23.079,C,4.39,0.054
79079,Mauléon,79,12244.044,849.225,6.936,E,61.38,0.933
79080,Châtillon-sur-Thouet,79,1626.111,103.729,6.379,E,0.97,0.121
79081,Chauray,79,1455.523,38.703,2.659,E,6.79,2.264
79083,Chef-Boutonne,79,1994.797,98.418,4.934,E,13.98,1.833
79084,Chenay,79,2167.143,41.701,1.924,E,0.0,0.0
79085,Chérigné,79,797.3,22.835,2.864,E,9.51,5.374
79086,Cherveux,79,2213.261,121.834,5.505,E,12.51,1.325
79087,Chey,79,2163.246,152.99,7.072,E,12.21,1.03
79088,Chiché,79,4748.876,743.285,15.652,D,43.1,0.748
79089,Le Chillou,79,515.261,175.622,34.084,C,1.4,0.103
79090,Chizé,79,2320.933,1035.464,44.614,D,64.92,0.809
79091,Cirières,79,1717.92,115.146,6.703,E,13.72,1.537
79092,Clavé,79,1959.289,483.418,24.673,D,25.51,0.681
79094,Clessé,79,2919.204,200.925,6.883,E,3.78,0.243
79095,Clussais-la-Pommeraie,79,3127.762,303.791,9.713,E,26.1,1.109
79096,Combrand,79,2461.784,106.472,4.325,E,18.88,2.288
79098,,,1644.058,296.799,18.053,E,2814.35,122.353
79100,Coulon,79,2987.928,65.054,2.177,E,43.07,8.543
79101,Coulonges-sur-l'Autize,79,1878.366,75.521,4.021,E,2.36,0.403
79102,Coulonges-Thouarsais,79,1713.245,140.057,8.175,E,0.69,0.064
79103,Courlay,79,2937.873,74.371,2.531,E,13.72,2.38
79104,Cours,79,1486.257,112.266,7.554,E,11.06,1.271
79105,Les Châteliers,79,734.957,97.34,13.244,E,11.6,1.538
79106,Couture-d'Argenson,79,2426.359,829.8,34.199,C,30.19,0.469
79107,,,423.607,6.427,1.517,E,698.9,1403.153
79108,Doux,79,987.091,14.674,1.487,E,0.0,0.0
79109,Échiré,79,3138.176,203.849,6.496,E,46.13,2.92
79111,Ensigné,79,2027.889,681.551,33.609,C,3.13,0.059
79112,Épannes,79,804.619,35.857,4.456,E,22.91,8.244
79114,Exireuil,79,2103.752,277.893,13.209,D,7.18,0.333
79115,Exoudun,79,2642.63,162.558,6.151,E,14.89,1.182
79116,Faye-l'Abbesse,79,2333.672,133.04,5.701,E,2.9,0.281
79117,Faye-sur-Ardin,79,1498.969,32.834,2.19,E,0.0,0.0
79118,Fénery,79,1273.012,44.42,3.489,E,0.0,0.0
79119,Fenioux,79,3403.921,329.61,9.683,E,18.73,0.733
79120,La Ferrière-en-Parthenay,79,2932.968,469.713,16.015,D,22.58,0.62
79121,Fomperron,79,1759.633,375.379,21.333,E,36.57,1.257
79122,Fontenille-Saint-Martin-d'Entraigues,79,1528.242,51.267,3.355,E,15.36,3.866
79123,La Forêt-sur-Sèvre,79,5606.417,236.084,4.211,E,35.54,1.942
79124,Les Forges,79,1062.291,166.725,15.695,D,0.0,0.0
79125,Fors,79,1884.727,14.895,0.79,E,2.92,2.53
79126,Les Fosses,79,1224.541,288.101,23.527,C,0.0,0.0
79127,La Foye-Monjault,79,1953.541,223.5,11.441,D,4.64,0.268
79128,François,79,940.719,66.804,7.101,E,15.51,2.996
79129,Fressines,79,959.559,83.162,8.667,E,3.17,0.492
79130,Frontenay-Rohan-Rohan,79,3365.153,165.526,4.919,E,69.11,5.387
79131,Geay,79,1926.077,99.526,5.167,E,0.36,0.047
79132,Genneton,79,2767.058,170.969,6.179,E,1.34,0.101
79133,Germond-Rouvre,79,1781.127,234.433,13.162,D,8.59,0.473
79134,Glénay,79,2124.115,322.737,15.194,D,9.25,0.37
79135,Gourgé,79,5041.03,395.215,7.84,E,11.88,0.388
79136,Alloinay,79,3282.937,322.003,9.808,E,44.36,1.778
79137,Granzay-Gript,79,2159.606,86.085,3.986,E,22.11,3.314
79139,Les Groseillers,79,456.482,21.926,4.803,E,2.47,1.454
79140,Valdelaume,79,1824.185,171.552,9.404,E,4.67,0.351
79141,Irais,79,1353.454,171.818,12.695,D,1.57,0.118
79142,Juillé,79,495.911,29.122,5.872,E,11.08,4.909
79144,Juscorps,79,650.328,1.281,0.197,E,0.0,0.0
79145,Lageon,79,1405.094,83.737,5.96,E,0.0,0.0
79147,Largeasse,79,3031.397,223.631,7.377,E,11.47,0.662
79148,Lezay,79,4538.365,678.991,14.961,E,63.24,1.202
79149,Lhoumois,79,986.767,150.887,15.291,D,0.0,0.0
79150,Limalonges,79,2439.128,334.104,13.698,D,14.76,0.57
79152,Lorigné,79,1109.678,234.06,21.093,D,17.52,0.966
79153,Loubigné,79,1116.161,109.77,9.835,E,0.0,0.0
79154,Loubillé,79,2152.241,278.018,12.918,D,8.09,0.375
79156,Louin,79,2046.08,157.782,7.711,E,7.21,0.59
79157,Louzy,79,1858.603,154.887,8.334,E,10.73,0.894
79158,Luché-sur-Brioux,79,511.889,7.758,1.516,E,4.57,7.601
79159,Luché-Thouarsais,79,1359.693,65.259,4.8,E,0.0,0.0
79160,Lusseray,79,812.72,51.764,6.369,E,35.54,8.859
79161,Luzay,79,2095.478,246.069,11.743,D,6.11,0.32
79162,Magné,79,1469.81,257.125,17.494,E,110.18,5.529
79163,Mairé-Levescault,79,1758.396,273.977,15.581,D,8.92,0.42
79164,Maisonnay,79,517.843,55.718,10.76,E,11.43,2.647
79165,Maisontiers,79,1850.472,320.167,17.302,D,1.95,0.079
79166,Marigny,79,3207.316,735.348,22.927,C,12.8,0.225
79167,Marnes,79,1716.418,234.942,13.688,E,63.23,3.473
79170,Mauzé-sur-le-Mignon,79,2409.594,281.592,11.686,D,25.98,1.19
79171,,,4970.825,703.352,14.15,E,10231.24,187.695
79172,Mazières-en-Gâtine,79,1910.219,171.363,8.971,E,20.6,1.551
79173,,,964.566,95.227,9.873,E,1654.32,224.16
79174,Melle,79,965.388,123.013,12.742,E,60.99,6.397
79175,Melleran,79,1997.257,185.687,9.297,E,22.31,1.55
79176,Ménigoute,79,1929.777,184.182,9.544,E,5.63,0.394
79177,Messé,79,1225.971,39.289,3.205,E,0.0,0.0
79178,,,1244.198,236.023,18.97,E,1833.75,100.25
79179,Moncoutant-sur-Sèvre,79,2667.453,55.524,2.082,E,27.11,6.3
79180,,,1184.179,532.728,44.987,E,2222.85,53.84
79183,Montravers,79,1008.709,121.419,12.037,D,2.14,0.227
79184,La Mothe-Saint-Héray,79,1525.674,253.14,16.592,D,17.41,0.887
79185,Aigondigné,79,3976.675,89.788,2.258,E,6.59,0.947
79188,,,2550.094,422.42,16.565,E,5229.28,159.733
79189,Nanteuil,79,2048.921,236.609,11.548,D,5.69,0.31
79190,Neuvy-Bouin,79,2557.942,237.102,9.269,E,25.15,1.369
79191,Niort,79,6837.239,397.254,5.81,E,59.08,1.919
79195,Nueil-les-Aubiers,79,10093.864,469.908,4.655,E,33.27,0.914
79196,Plaine-et-Vallées,79,3677.994,751.251,20.426,E,230.15,3.953
79197,Oroux,79,663.571,16.554,2.495,E,0.0,0.0
79198,Paizay-le-Chapt,79,2034.801,548.789,26.97,C,13.86,0.326
79199,,,1141.41,114.249,10.009,E,3069.64,346.684
79200,Pamplie,79,1217.352,167.214,13.736,D,2.5,0.193
79201,Pamproux,79,3612.925,196.063,5.427,E,1.06,0.07
79202,Parthenay,79,1130.347,110.745,9.797,E,3.87,0.451
79203,Pas-de-Jeu,79,1109.233,152.499,13.748,E,56.48,4.779
79204,Périgné,79,2121.539,94.049,4.433,E,29.46,4.042
79205,,,479.464,49.225,10.267,E,941.84,246.882
79207,La Petite-Boissière,79,1321.425,62.345,4.718,E,0.13,0.027
79208,La Peyratte,79,4761.456,351.926,7.391,E,6.38,0.234
79209,Pierrefitte,79,1595.967,93.341,5.849,E,0.0,0.0
79210,Le Pin,79,1894.769,112.476,5.936,E,6.76,0.776
79211,,,1373.577,78.683,5.728,E,3227.3,529.245
79212,,,1545.744,186.999,12.098,E,2684.62,185.243
79213,Pompaire,79,1281.632,79.144,6.175,E,0.47,0.077
79214,,,729.915,42.252,5.789,E,1440.05,439.773
79215,Pougne-Hérisson,79,1197.623,33.683,2.813,E,1.69,0.647
79216,Prahecq,79,2493.594,16.421,0.659,E,1.32,1.037
79217,Prailles-La Couarde,79,1888.16,250.823,13.284,E,34.22,1.76
79218,Pressigny,79,1197.258,356.467,29.774,C,1.61,0.058
79219,,,691.461,89.339,12.92,E,1258.79,181.807
79220,Prin-Deyrançon,79,1624.342,91.756,5.649,E,47.2,6.638
79222,,,698.034,63.243,9.06,E,1057.74,215.807
79223,Puihardy,79,121.55,15.474,12.731,D,0.0,0.0
79225,Reffannes,79,865.052,370.155,42.79,E,36.44,1.27
79226,Le Retail,79,1429.376,316.975,22.176,D,19.57,0.797
79229,La Rochénard,79,857.174,29.22,3.409,E,0.0,0.0
79230,Rom,79,5251.982,649.681,12.37,E,70.96,1.409
79231,Romans,79,1144.918,88.239,7.707,E,0.99,0.145
79235,Saint-Amand-sur-Sèvre,79,3269.356,53.694,1.642,E,6.23,1.497
79236,Saint-André-sur-Sèvre,79,1985.224,78.52,3.955,E,13.42,2.205
79238,Saint-Aubin-du-Plain,79,1416.626,53.592,3.783,E,2.56,0.616
79239,Saint-Aubin-le-Cloud,79,4200.917,311.844,7.423,E,16.74,0.693
79240,,,1619.248,26.128,1.614,E,3117.52,1539.577
79241,Saint-Christophe-sur-Roc,79,1092.162,38.353,3.512,E,3.5,1.178
79242,Voulmentin,79,3160.539,191.392,6.056,E,10.34,0.697
79243,Saint-Coutant,79,1196.023,75.823,6.34,E,1.54,0.262
79244,Saint-Cyr-la-Lande,79,902.465,66.083,7.322,E,8.93,1.744
79246,Sainte-Eanne,79,1379.5,103.411,7.496,E,4.14,0.517
79249,Saint-Gelais,79,1655.917,99.455,6.006,E,24.88,3.228
79250,Sainte-Gemme,79,893.206,40.298,4.512,E,2.99,0.957
79251,Marcillé,79,1110.437,148.009,13.329,D,7.76,0.677
79252,Saint-Généroux,79,2042.618,323.468,15.836,D,5.45,0.217
79253,Saint-Georges-de-Noisné,79,2489.72,164.804,6.619,E,5.78,0.453
79254,Saint-Georges-de-Rex,79,1765.848,80.488,4.558,E,11.13,1.784
79255,Saint-Germain-de-Longue-Chaume,79,1468.516,54.11,3.685,E,4.26,1.016
79256,Saint-Germier,79,1192.939,42.317,3.547,E,1.78,0.543
79257,Saint-Hilaire-la-Palud,79,3409.611,453.724,13.307,E,170.27,4.842
79258,Saint-Jacques-de-Thouars,79,550.016,97.08,17.65,D,0.0,0.0
79259,Saint-Jean-de-Thouars,79,497.151,19.777,3.978,E,0.0,0.0
79260,,,2283.317,272.776,11.946,E,5977.09,282.737
79261,,,686.837,22.369,3.257,E,1117.75,644.758
79263,Saint-Laurs,79,830.002,50.262,6.056,E,1.41,0.362
79264,,,2572.981,254.363,9.886,E,4245.8,215.379
79265,Saint-Léger-de-Montbrun,79,3059.527,779.318,25.472,D,37.66,0.624
79267,Saint-Lin,79,1125.817,166.656,14.803,D,0.83,0.064
79268,Saint-Loup-Lamairé,79,2236.747,347.308,15.527,D,3.34,0.124
79269,Saint-Maixent-de-Beugné,79,1103.883,215.096,19.485,D,3.37,0.202
79270,Saint-Maixent-l'École,79,520.714,14.962,2.873,E,4.92,4.243
79271,Saint-Marc-la-Lande,79,1037.672,64.828,6.247,E,4.67,0.93
79273,Saint-Martin-de-Bernegoue,79,1770.511,23.344,1.319,E,3.13,1.73
79274,Saint-Martin-de-Mâcon,79,1233.381,123.464,10.01,E,46.47,4.857
79276,Saint-Martin-de-Saint-Maixent,79,1282.693,177.855,13.866,D,9.3,0.675
79277,Saint-Martin-de-Sanzay,79,2438.939,276.332,11.33,D,24.03,1.122
79278,Saint-Martin-du-Fouilloux,79,2417.641,524.842,21.709,D,25.16,0.619
79279,,,920.793,58.239,6.325,E,2013.48,446.099
79280,Saint Maurice Étusson,79,5734.558,1038.603,18.111,D,55.81,0.693
79281,Saint-Maxire,79,1419.506,94.969,6.69,E,35.81,4.865
79282,,,423.632,1.874,0.442,E,857.05,5901.126
79283,Sainte-Néomaye,79,1076.087,114.894,10.677,D,8.83,0.992
79284,Sainte-Ouenne,79,1146.716,70.907,6.183,E,13.31,2.422
79285,Saint-Pardoux-Soutiers,79,3472.489,245.01,7.056,E,47.25,2.488
79286,Saint-Paul-en-Gâtine,79,1536.244,106.909,6.959,E,3.4,0.41
79289,Saint-Pierre-des-Échaubrognes,79,2933.403,84.154,2.869,E,1.39,0.213
79290,Saint-Pompain,79,2424.829,89.18,3.678,E,1.66,0.24
79292,,,750.759,120.688,16.075,E,1591.6,170.164
79293,Saint-Rémy,79,1366.203,12.537,0.918,E,0.0,0.0
79294,Saint-Romans-des-Champs,79,411.648,3.343,0.812,E,2.99,11.541
79295,Saint-Romans-lès-Melle,79,880.64,40.451,4.593,E,0.66,0.211
79297,Sainte-Soline,79,2563.04,187.899,7.331,E,19.29,1.325
79298,Saint-Symphorien,79,1900.847,32.795,1.725,E,2.43,0.956
79299,Saint-Varent,79,3453.273,349.662,10.126,D,4.49,0.166
79300,Sainte-Verge,79,1279.01,139.621,10.916,D,3.69,0.341
79301,Saint-Vincent-la-Châtre,79,2123.565,194.646,9.166,E,64.52,4.277
79302,Saivres,79,2125.948,184.661,8.686,E,0.55,0.038
79303,Salles,79,795.392,37.64,4.732,E,10.1,3.462
79304,Sansais,79,1506.011,234.808,15.591,E,69.7,3.83
79306,Saurais,79,1155.919,169.04,14.624,D,0.63,0.048
79307,Sauzé-entre-Bois,79,1923.489,355.541,18.484,E,121.27,4.401
79308,Sciecq,79,443.148,66.191,14.937,E,9.92,1.934
79309,Scillé,79,1169.049,86.142,7.369,E,3.44,0.515
79310,Secondigné-sur-Belle,79,2452.22,127.964,5.218,E,55.89,5.636
79311,Secondigny,79,3777.561,495.995,13.13,E,84.54,2.199
79312,Séligné,79,993.081,35.431,3.568,E,25.24,9.192
79313,Sepvret,79,1707.629,139.896,8.192,E,3.57,0.329
79314,,,1209.222,81.074,6.705,E,2321.56,369.485
79316,Soudan,79,2342.724,617.852,26.373,E,66.9,1.397
79318,,,552.752,36.121,6.535,E,1632.54,583.18
79319,Souvigné,79,2649.658,469.124,17.705,D,18.63,0.512
79320,Surin,79,1352.99,97.613,7.215,E,4.95,0.654
79321,,,2131.196,336.168,15.774,E,4692.16,180.1
79322,Le Tallud,79,1927.3,96.949,5.03,E,11.39,1.516
79325,,,1473.158,266.711,18.105,E,2647.68,128.092
79326,Thénezay,79,4827.409,961.553,19.919,D,7.01,0.094
79328,,,535.628,135.653,25.326,E,1122.19,106.742
79329,Thouars,79,1202.06,81.182,6.754,E,26.8,4.26
79330,,,1016.736,21.997,2.163,E,2024.36,1187.47
79331,Tourtenay,79,788.487,57.278,7.264,E,36.59,8.243
79332,Trayes,79,714.656,37.613,5.263,E,5.06,1.736
79334,Val-du-Mignon,79,1634.893,121.289,7.419,E,97.64,10.387
79335,Vallans,79,910.512,55.343,6.078,E,27.41,6.391
79336,Vançais,79,1705.834,57.816,3.389,E,0.4,0.089
79337,Le Vanneau-Irleau,79,1426.808,245.003,17.171,E,151.4,7.974
79338,Vanzay,79,1144.596,84.324,7.367,E,2.71,0.415
79339,Vasles,79,8922.239,1185.165,13.283,D,46.03,0.501
79340,Vausseroux,79,1921.5,208.598,10.856,E,27.67,1.712
79341,Vautebis,79,729.896,90.068,12.34,D,0.53,0.076
79342,Vernoux-en-Gâtine,79,3150.145,413.121,13.114,E,54.38,1.698
79343,Vernoux-sur-Boutonne,79,819.902,67.315,8.21,E,25.06,4.804
79345,Verruyes,79,2659.511,116.608,4.385,E,11.56,1.279
79346,Le Vert,79,1181.107,607.746,51.456,C,18.36,0.39
79347,Viennay,79,1581.078,151.779,9.6,E,1.07,0.091
79348,Villefollet,79,1296.941,87.234,6.726,E,34.05,5.037
79349,Villemain,79,1691.118,299.547,17.713,D,2.09,0.09
79350,Villiers-en-Bois,79,1858.281,1555.392,83.701,A,7.54,0.063
79351,Villiers-en-Plaine,79,2809.443,22.784,0.811,E,1.84,1.042
79352,Villiers-sur-Chizé,79,1140.902,92.293,8.089,E,32.68,4.569
79354,Vouhé,79,1421.431,116.452,8.193,E,6.38,0.707
79355,Vouillé,79,2234.215,52.502,2.35,E,1.64,0.403
79357,Xaintray,79,1115.073,241.424,21.651,C,3.68,0.197
80001,Abbeville,80,2644.005,414.578,15.68,D,9.8,0.305
80002,Ablaincourt-Pressoir,80,981.968,14.738,1.501,E,0.0,0.0
80003,Acheux-en-Amiénois,80,721.475,79.009,10.951,D,1.8,0.294
80004,Acheux-en-Vimeu,80,1232.333,49.198,3.992,E,0.0,0.0
80005,Agenville,80,333.145,8.338,2.503,E,0.46,0.712
80006,Agenvillers,80,593.418,8.223,1.386,E,0.0,0.0
80008,Aigneville,80,1072.76,20.767,1.936,E,0.52,0.323
80009,Ailly-le-Haut-Clocher,80,1083.231,12.882,1.189,E,0.0,0.0
80010,Ailly-sur-Noye,80,2543.167,577.616,22.712,D,40.12,0.896
80011,Ailly-sur-Somme,80,1518.18,461.499,30.398,D,19.0,0.531
80013,Airaines,80,2498.59,149.536,5.985,E,7.96,0.687
80014,Aizecourt-le-Bas,80,355.13,22.931,6.457,E,2.67,1.502
80015,Aizecourt-le-Haut,80,370.016,21.915,5.923,E,0.54,0.318
80016,Albert,80,1378.929,25.488,1.848,E,2.28,1.154
80017,Allaines,80,839.226,16.688,1.988,E,0.67,0.518
80018,Allenay,80,221.695,1.431,0.645,E,0.55,4.959
80019,Allery,80,1313.269,227.321,17.31,D,1.12,0.064
80020,Allonville,80,1056.302,208.009,19.692,E,23.91,1.483
80021,Amiens,80,5043.855,361.634,7.17,E,23.03,0.822
80022,Andainville,80,837.804,49.996,5.967,E,1.46,0.377
80023,Andechy,80,764.948,43.458,5.681,E,4.75,1.41
80024,Argœuves,80,1030.067,49.819,4.837,E,4.21,1.09
80025,Argoules,80,955.342,180.747,18.92,D,9.71,0.693
80026,Arguel,80,259.961,42.596,16.385,D,0.0,0.0
80027,Armancourt,80,212.899,2.388,1.122,E,0.0,0.0
80028,Arquèves,80,764.399,9.952,1.302,E,0.0,0.0
80029,Arrest,80,1107.637,64.1,5.787,E,2.15,0.433
80030,Arry,80,742.293,51.048,6.877,E,0.35,0.088
80031,Arvillers,80,1285.96,137.813,10.717,D,0.97,0.091
80032,Assainvillers,80,730.689,16.834,2.304,E,0.0,0.0
80033,Assevillers,80,553.004,9.274,1.677,E,0.0,0.0
80034,Athies,80,1091.06,74.35,6.814,E,3.51,0.609
80035,Aubercourt,80,378.827,5.784,1.527,E,0.0,0.0
80036,Aubigny,80,969.328,22.079,2.278,E,1.05,0.614
80037,Aubvillers,80,485.807,40.672,8.372,E,0.0,0.0
80038,Auchonvillers,80,570.457,4.258,0.746,E,0.0,0.0
80039,Ault,80,611.335,49.358,8.074,E,0.0,0.0
80040,Aumâtre,80,559.994,38.287,6.837,E,4.65,1.567
80041,Aumont,80,332.327,11.504,3.462,E,0.09,0.101
80042,Autheux,80,829.04,104.462,12.6,D,0.01,0.001
80043,Authie,80,1004.029,190.127,18.936,D,1.58,0.107
80044,Authieule,80,461.118,27.711,6.01,E,0.62,0.289
80045,Authuille,80,358.866,94.444,26.317,C,0.0,0.0
80046,Avelesges,80,496.921,193.717,38.983,C,0.0,0.0
80047,Aveluy,80,683.062,271.666,39.772,D,17.82,0.846
80048,Avesnes-Chaussoy,80,613.838,95.448,15.549,D,1.38,0.187
80049,Ayencourt,80,469.934,72.018,15.325,D,6.17,1.105
80050,Bacouel-sur-Selle,80,635.87,262.577,41.294,D,11.16,0.548
80051,Bailleul,80,1402.759,199.632,14.231,D,0.0,0.0
80052,Baizieux,80,512.949,44.621,8.699,E,0.43,0.124
80053,Balâtre,80,332.703,1.082,0.325,E,0.0,0.0
80054,Barleux,80,753.403,16.349,2.17,E,0.0,0.0
80055,Barly,80,1159.269,133.673,11.531,D,1.35,0.13
80056,Bavelincourt,80,762.418,73.78,9.677,E,4.23,0.74
80057,Bayencourt,80,187.793,8.344,4.443,E,0.0,0.0
80058,Bayonvillers,80,797.875,2.726,0.342,E,0.0,0.0
80059,Bazentin,80,516.14,71.817,13.914,D,0.0,0.0
80060,Béalcourt,80,359.649,8.952,2.489,E,4.04,5.823
80061,Beaucamps-le-Jeune,80,676.457,156.01,23.063,D,11.2,0.926
80062,Beaucamps-le-Vieux,80,505.993,34.997,6.916,E,0.0,0.0
80063,Beauchamps,80,735.701,148.18,20.141,E,20.92,1.822
80064,Beaucourt-en-Santerre,80,602.096,35.581,5.91,E,4.06,1.472
80065,Beaucourt-sur-l'Ancre,80,356.523,14.607,4.097,E,0.91,0.804
80066,Beaucourt-sur-l'Hallue,80,553.205,81.552,14.742,D,1.48,0.234
80067,Beaufort-en-Santerre,80,446.811,10.818,2.421,E,0.0,0.0
80068,Beaumetz,80,626.288,218.628,34.909,E,30.66,1.81
80069,Beaumont-Hamel,80,840.616,55.771,6.634,E,4.08,0.944
80070,Beauquesne,80,2025.523,113.072,5.582,E,5.33,0.608
80071,Beauval,80,2286.7,175.314,7.667,E,9.51,0.7
80073,Bécordel-Bécourt,80,366.016,29.172,7.97,E,0.0,0.0
80074,Becquigny,80,608.44,167.267,27.491,C,2.63,0.203
80076,Béhen,80,982.292,25.143,2.56,E,2.28,1.17
80077,Béhencourt,80,708.215,82.134,11.597,D,0.21,0.033
80078,Bellancourt,80,608.423,32.001,5.26,E,0.44,0.177
80079,Belleuse,80,783.275,30.706,3.92,E,0.59,0.248
80080,Belloy-en-Santerre,80,542.718,29.922,5.513,E,0.54,0.233
80081,Belloy-Saint-Léonard,80,661.129,216.548,32.754,E,25.62,1.527
80082,Belloy-sur-Somme,80,1320.253,295.618,22.391,D,22.46,0.98
80083,Bergicourt,80,690.029,168.14,24.367,C,5.82,0.447
80084,Bermesnil,80,415.15,75.438,18.171,E,8.8,1.505
80085,Bernâtre,80,459.113,83.223,18.127,D,0.0,0.0
80086,Bernaville,80,1739.924,70.749,4.066,E,2.43,0.443
80087,Bernay-en-Ponthieu,80,994.71,275.477,27.694,D,13.73,0.643
80088,Bernes,80,771.276,5.016,0.65,E,0.0,0.0
80089,Berneuil,80,557.088,68.917,12.371,D,0.01,0.002
80090,Berny-en-Santerre,80,450.945,12.849,2.849,E,0.6,0.603
80092,Bertangles,80,864.864,209.676,24.244,D,10.53,0.648
80093,Berteaucourt-les-Dames,80,471.009,18.948,4.023,E,8.84,6.02
80094,Berteaucourt-lès-Thennes,80,265.956,5.714,2.148,E,0.74,1.671
80095,Bertrancourt,80,618.195,7.977,1.29,E,0.55,0.89
80096,Béthencourt-sur-Mer,80,296.688,3.135,1.057,E,0.0,0.0
80097,Béthencourt-sur-Somme,80,301.586,39.905,13.232,D,1.57,0.508
80098,Bettembos,80,413.196,7.768,1.88,E,0.53,0.88
80099,Bettencourt-Rivière,80,736.551,103.255,14.019,D,6.02,0.752
80100,Bettencourt-Saint-Ouen,80,807.859,194.497,24.076,D,14.51,0.963
80101,Beuvraignes,80,1481.708,134.373,9.069,E,3.54,0.34
80102,Biaches,80,659.952,63.884,9.68,E,0.97,0.196
80103,Biarre,80,235.82,0.0,0.0,E,0.0,0
80104,Biencourt,80,223.764,9.124,4.077,E,0.45,0.636
80105,Billancourt,80,498.135,0.929,0.187,E,0.0,0.0
80106,Blangy-sous-Poix,80,808.651,175.099,21.653,D,8.89,0.655
80107,Blangy-Tronville,80,1242.727,185.704,14.943,D,0.68,0.047
80108,Boisbergues,80,431.066,51.201,11.878,D,1.14,0.287
80109,Le Boisle,80,1173.302,97.428,8.304,E,12.84,1.701
80110,Boismont,80,1615.492,172.686,10.689,D,9.32,0.696
80112,Bonnay,80,579.1,62.223,10.745,E,14.37,2.98
80113,Bonneville,80,1022.395,192.015,18.781,D,8.96,0.602
80114,Bosquel,80,966.565,37.901,3.921,E,0.0,0.0
80115,Bouchavesnes-Bergen,80,1010.405,278.797,27.593,E,36.54,1.691
80116,Bouchoir,80,591.461,0.663,0.112,E,0.0,0.0
80117,Bouchon,80,456.228,40.632,8.906,E,1.22,0.387
80118,Boufflers,80,555.475,94.877,17.08,E,8.88,1.208
80119,Bougainville,80,1032.758,89.146,8.632,E,0.0,0.0
80120,Bouillancourt-en-Séry,80,1630.87,545.436,33.444,C,12.0,0.284
80121,Bouillancourt-la-Bataille,80,374.533,176.244,47.057,C,3.26,0.239
80122,Bouquemaison,80,734.166,13.005,1.771,E,0.87,0.863
